x,y,time
731.303,547.894,844689385778
740.682,580.011,844689415853
745.643,602.746,844689446208
752.023,616.837,844689476554
754.502,628.252,844689506610
754.602,635.531,844689536860
755.074,652.982,844689567178
755.8,671.887,844689597349
758.078,683.349,844689627696
757.976,692.847,844689657848
754.808,699.201,844689688097
753.414,702.964,844689718443
753.25,706.211,844689748500
752.461,709.57,844689778855
751.693,711.276,844689809008
750.47,712.361,844689839257
750.085,712.777,844689869313
750.026,713.65,844689899457
750.374,714.61,844689929812
752.449,714.295,844689960062
754.265,714.119,844689990117
756.127,714.351,844690020270
757.648,714.618,844690050520
759.125,714.756,844690080866
760.1,715.025,844690110913
760.73,715.459,844690141259
757.255,727.214,844690171615
749.442,750.466,844690201767
745.779,771.337,844690232095
741.433,788.593,844690262344
734.479,801.732,844690292506
729.958,811.886,844690322562
730.698,819.175,844690352908
731.795,824.8,844690383061
726.355,828.145,844690413310
695.283,818.924,844690443376
667.31,809.475,844690473547
643.087,800.817,844690503690
622.956,792.664,844690533738
607.896,786.31,844690564084
596.88,783.057,844690594333
588.843,781.054,844690624504
560.083,738.485,844690654754
536.293,628.661,844690684809
520.755,541.547,844690714857
513.265,492.457,844690744932
509.787,466.918,844690775066
509.545,452.818,844690805315
509.998,446.445,844690835468
509.073,444.719,844690865718
504.959,444.728,844690896054
494.533,437.977,844690926110
487.01,431.39,844690956410
481.108,426.284,844690986554
477.043,422.0,844691016803
473.83,417.934,844691046956
475.857,413.318,844691077013
524.7,317.999,844691107359
577.435,220.66,844691137414
611.143,163.18,844691167646
628.547,133.099,844691197711
636.815,118.294,844691228056
639.377,111.348,844691258402
640.592,106.619,844691288459
642.02,101.739,844691318805
682.888,93.7308,844691348880
715.517,88.9647,844691379152
736.908,84.1535,844691409208
751.343,82.2296,844691439545
762.029,80.5638,844691469698
770.409,79.8398,844691499948
775.384,78.1589,844691529994
780.105,76.8361,844691560340
812.582,107.362,844691590493
853.406,151.585,844691620761
886.706,185.884,844691650992
910.381,213.161,844691681338
926.741,231.445,844691711500
934.266,243.509,844691741768
939.285,251.666,844691771824
951.279,261.38,844691802170
988.743,314.99,844691832525
1016.74,357.096,844691862871
1035.88,383.682,844691893120
1047.15,399.092,844691923438
1052.76,408.526,844691953513
1055.77,413.333,844691983859
1056.07,416.554,844692013916
1058.63,431.847,844692044165
1059.84,442.991,844692074511
1058.68,450.833,844692104664
1059.37,457.082,844692134739
1059.52,461.754,844692164794
1058.07,466.274,844692195140
1057.3,470.676,844692225496
1056.96,474.03,844692255842
1057.67,477.219,844692285898
1059.35,479.171,844692315955
1045.99,479.462,844692346301
1009.95,473.298,844692376647
963.79,467.158,844692406702
919.832,461.617,844692436837
887.475,457.494,844692466893
863.23,455.723,844692497239
848.039,454.213,844692527295
838.468,453.733,844692557466
832.906,456.824,844692587812
828.9,458.495,844692617869
825.333,459.143,844692648215
823.978,459.305,844692678271
792.104,459.137,844692708617
755.656,460.105,844692738655
727.379,460.814,844692769001
705.228,461.602,844692799057
688.47,461.848,844692829403
680.252,462.232,844692859556
674.466,462.61,844692889805
667.843,462.579,844692919861
664.117,462.066,844692950014
663.037,461.813,844692980351
661.046,462.171,844693010601
669.37,462.156,844693040947
679.52,462.023,844693071002
705.655,462.245,844693101252
738.332,462.153,844693131598
767.534,461.117,844693161645
786.979,461.908,844693191825
802.987,463.831,844693222075
814.242,465.499,844693252227
823.1,465.983,844693282574
828.51,465.466,844693312814
832.474,465.004,844693343072
835.951,464.414,844693373225
843.364,464.088,844693403369
848.24,464.641,844693433618
852.404,465.132,844693463867
856.489,464.891,844693494020
859.219,465.987,844693524173
860.966,466.927,844693554422
862.463,467.728,844693584691
864.292,468.064,844693614825
865.22,468.145,844693645180
856.237,474.628,844693675351
843.41,486.873,844693705624
831.026,499.901,844693735882
816.667,511.762,844693766035
806.657,520.605,844693796188
801.69,526.79,844693826428
796.086,531.825,844693856484
790.505,534.829,844693886811
787.859,537.831,844693917139
787.427,539.545,844693947186
786.067,540.86,844693977542
784.626,541.699,844694007598
784.659,542.308,844694037751
785.336,551.228,844694068000
784.226,560.294,844694098346
784.03,569.448,844694128498
783.377,576.579,844694158748
783.608,581.622,844694188997
786.858,588.968,844694219150
792.44,595.383,844694249496
797.65,599.286,844694279552
799.878,602.756,844694309899
800.983,605.308,844694340148
802.854,607.419,844694370292
803.689,608.74,844694400541
804.294,609.639,844694430887
805.269,610.12,844694460953
805.765,610.375,844694491105
805.8,610.402,844694521354
805.89,610.524,844694551507
806.254,610.623,844694581871
806.602,610.479,844694611928
806.718,610.256,844694642159
806.565,610.405,844694672505
806.657,610.551,844694702561
807.113,610.528,844694732907
807.709,610.258,844694763069
807.904,610.427,844694793337
807.973,610.448,844694823383
808.131,610.272,844694853739
805.814,611.774,844694883777
799.055,615.967,844694913930
790.491,620.979,844694944276
782.901,625.821,844694974535
775.776,631.033,844695004688
767.185,635.586,844695035033
759.272,639.711,844695065089
751.934,642.237,844695095251
746.305,645.68,844695125501
742.63,648.17,844695155750
741.801,649.671,844695185903
741.14,650.679,844695216143
740.539,651.323,844695246296
739.632,652.427,844695276555
739.076,652.961,844695306708
739.958,653.232,844695337045
740.264,653.558,844695367109
739.677,653.853,844695397455
739.452,654.019,844695427512
739.511,654.12,844695457858
740.744,659.93,844695488097
743.612,673.84,844695518444
746.782,688.573,844695548500
751.846,702.021,844695578653
755.629,713.939,844695609017
758.063,720.522,844695639345
759.834,725.589,844695669402
759.628,730.127,844695699748
764.697,725.373,844695729803
767.089,721.326,844695759878
768.388,718.733,844695790224
769.551,717.087,844695820280
771.08,715.728,844695850626
772.777,713.993,844695880664
776.023,711.475,844695911028
784.114,705.143,844695941067
793.208,697.839,844695971315
800.67,689.916,844696001468
805.115,683.21,844696031814
808.819,678.194,844696061861
812.454,674.422,844696092110
818.087,670.892,844696122263
821.154,669.461,844696152513
814.792,669.247,844696182877
809.225,668.477,844696212934
805.272,667.588,844696243077
802.558,666.071,844696273230
800.319,666.323,844696303576
798.676,666.482,844696333807
797.662,666.878,844696363960
796.879,667.323,844696394209
796.051,667.686,844696424555
795.229,667.756,844696454611
794.864,667.916,844696484668
794.381,668.229,844696515013
793.876,668.541,844696545166
791.98,669.139,844696575416
789.975,670.267,844696605569
787.895,671.312,844696635818
785.918,672.356,844696665971
783.438,673.514,844696696211
780.94,675.017,844696726460
779.111,675.872,844696756613
777.242,675.964,844696786959
775.383,676.499,844696817025
773.845,676.883,844696847196
773.528,676.945,844696877542
773.451,677.297,844696907782
772.983,677.564,844696937838
771.518,677.443,844696968184
769.764,677.479,844696998337
768.498,677.36,844697028605
767.894,677.297,844697058758
767.202,677.116,844697089006
766.743,677.31,844697119150
766.476,677.479,844697149400
766.893,680.428,844697179553
767.06,685.078,844697209821
768.396,689.492,844697240060
768.092,693.89,844697270135
769.536,698.132,844697300482
771.276,702.203,844697330616
771.174,705.793,844697360865
771.186,709.616,844697391211
771.021,712.658,844697421363
770.243,714.72,844697451613
770.091,716.491,844697481766
769.826,717.606,844697512016
769.575,719.086,844697542169
768.281,723.405,844697572399
766.523,728.016,844697602570
765.646,732.044,844697632907
765.162,734.856,844697663051
764.21,736.953,844697693135
762.147,738.704,844697723481
760.279,740.571,844697753730
759.449,741.812,844697783882
759.207,742.649,844697813930
758.97,744.3,844697844304
758.484,741.998,844697874333
758.219,740.438,844697904678
758.323,739.004,844697935025
758.841,736.792,844697965273
759.155,734.557,844697995330
759.724,732.069,844698025588
759.715,725.607,844698055741
758.902,719.741,844698085912
757.198,713.741,844698116171
755.672,708.082,844698146324
754.572,703.087,844698176564
753.978,699.555,844698206717
754.127,697.625,844698236754
753.771,696.67,844698267100
753.701,695.983,844698297341
753.923,694.953,844698327494
753.399,693.814,844698357770
753.421,692.966,844698388107
753.384,692.861,844698418145
753.09,702.308,844698448509
753.932,727.917,844698478856
755.262,756.386,844698509018
754.777,778.863,844698539354
754.614,794.795,844698569613
756.044,805.032,844698599757
755.775,813.094,844698630006
756.909,818.422,844698660237
757.03,822.458,844698690390
755.881,825.459,844698720543
755.576,828.164,844698750608
755.414,829.863,844698780857
755.203,830.816,844698811001
755.597,831.516,844698841347
755.992,832.191,844698871693
755.293,832.824,844698901759
755.371,833.577,844698931787
755.687,834.015,844698962151
755.791,834.166,844698992313
755.787,834.565,844699022554
755.92,834.965,844699052609
756.2,835.058,844699082974
756.347,835.325,844699113310
753.055,836.033,844699143367
733.8,835.466,844699173501
705.886,834.302,844699203770
677.008,832.522,844699234116
652.603,831.396,844699264250
624.944,827.287,844699294490
570.896,723.241,844699324643
524.169,612.925,844699354759
497.771,543.655,844699384806
484.86,513.485,844699414861
477.528,497.921,844699444918
474.596,490.597,844699474975
473.642,487.242,844699505321
473.555,483.951,844699535367
481.202,480.761,844699565617
524.561,466.233,844699595770
565.435,452.381,844699626037
600.701,441.035,844699656162
623.835,436.565,844699686508
638.62,434.294,844699716758
649.104,431.822,844699746815
667.318,466.679,844699777179
687.478,514.092,844699807507
706.591,558.791,844699837764
721.221,593.141,844699868111
731.757,616.954,844699898457
735.905,631.504,844699928513
739.445,641.551,844699958762
742.897,646.704,844699988915
694.379,655.321,844700019174
646.714,661.746,844700049317
613.089,667.361,844700079383
587.705,671.786,844700109536
569.602,673.983,844700139689
552.323,676.584,844700169938
533.438,677.4,844700200090
521.706,679.049,844700230243
513.543,678.947,844700260493
505.664,678.154,844700290839
501.443,677.367,844700320895
497.288,677.543,844700351139
495.445,678.146,844700381389
494.498,678.507,844700411542
492.819,678.239,844700441879
490.668,678.476,844700471935
489.106,678.87,844700502281
488.912,679.075,844700532530
489.133,679.043,844700562587
488.901,679.203,844700592749
488.695,679.377,844700623095
488.337,679.84,844700653343
488.435,679.488,844700683496
488.842,679.501,844700713842
488.909,679.511,844700744092
488.85,679.612,844700774167
488.696,678.668,844700804320
487.38,676.88,844700834647
485.241,674.118,844700864703
484.226,671.079,844700894953
484.285,668.59,844700925106
484.571,666.114,844700955354
484.193,663.97,844700985507
483.068,662.279,844701015757
481.804,660.656,844701045910
481.041,659.201,844701076160
479.632,658.14,844701106312
479.745,657.908,844701136658
479.732,658.057,844701166907
480.572,657.685,844701197078
480.926,657.385,844701227328
481.919,657.339,844701257481
482.79,657.293,844701287730
482.624,657.303,844701317883
482.432,657.45,844701348133
482.601,657.507,844701378267
483.328,657.421,844701408342
483.5,657.364,844701438591
483.525,657.565,844701468734
484.054,658.08,844701499089
484.459,658.41,844701529330
485.222,658.377,844701559492
485.838,658.422,844701589741
485.714,659.778,844701620087
485.837,661.617,844701650125
486.186,664.118,844701680278
486.859,666.166,844701710624
488.344,668.41,844701740883
489.253,670.669,844701771026
489.007,672.696,844701801285
489.029,674.17,844701831428
489.135,675.608,844701861678
489.785,677.074,844701891734
490.533,678.227,844701922079
510.278,664.175,844701952232
558.952,622.065,844701982482
608.69,579.782,844702012732
643.11,550.606,844702042806
664.866,531.635,844702073143
679.153,521.15,844702103199
687.851,514.705,844702133554
693.02,512.094,844702163610
695.713,512.039,844702193938
697.41,510.681,844702224293
698.117,509.502,844702254350
696.659,504.916,844702284599
695.844,500.621,844702314752
696.769,497.236,844702344905
696.775,493.939,844702374961
696.464,491.08,844702405307
696.444,489.679,844702435556
702.313,441.437,844702465709
716.153,356.389,844702495783
728.345,293.9,844702526024
734.128,255.064,844702556370
735.96,234.671,844702586426
738.412,225.019,844702616772
741.539,221.378,844702646810
741.745,218.146,844702677156
730.276,207.78,844702707212
721.433,195.081,844702737286
715.543,185.584,844702767632
710.409,179.363,844702797864
706.007,175.558,844702828016
702.543,173.686,844702858362
700.718,171.786,844702888437
698.701,170.41,844702918765
697.421,169.778,844702949014
696.01,169.717,844702979167
691.918,167.713,844703009214
687.638,163.513,844703039578
684.849,159.098,844703069731
682.299,153.611,844703099980
680.507,150.367,844703130037
679.157,147.385,844703160383
678.797,145.603,844703190632
678.678,144.456,844703220785
677.594,143.792,844703250841
677.006,143.303,844703281196
676.735,142.599,844703311542
676.514,142.236,844703341598
676.917,141.956,844703371751
676.541,141.381,844703402000
684.197,148.058,844703432134
716.802,189.14,844703462403
758.38,242.581,844703492749
790.011,284.14,844703523095
808.246,308.253,844703553151
818.97,321.815,844703583400
837.837,345.098,844703613746
860.565,394.103,844703643899
872.401,429.028,844703674149
881.036,452.96,844703704495
884.961,464.857,844703734550
885.301,472.28,844703764896
886.569,476.889,844703795146
888.088,479.931,844703825290
887.534,480.248,844703855539
888.005,481.13,844703885885
889.898,481.516,844703916038
891.159,481.145,844703946094
871.518,521.842,844703976344
844.481,584.565,844704006690
825.118,631.79,844704037045
810.347,660.339,844704067207
798.898,676.34,844704097465
793.409,684.991,844704127590
790.37,690.164,844704157752
788.761,695.36,844704188002
790.656,698.954,844704218155
790.708,700.563,844704248423
788.882,701.452,844704278672
786.293,701.93,844704308806
783.987,702.39,844704339143
783.385,702.632,844704369393
784.876,703.198,844704399457
785.602,703.546,844704429629
784.132,703.785,844704459975
783.489,704.281,844704490031
784.05,704.673,844704520377
783.928,705.224,844704550599
786.586,709.015,844704580664
790.698,713.076,844704611001
794.184,718.45,844704641154
797.036,723.052,844704671509
799.204,725.891,844704701759
801.329,728.336,844704731912
796.681,720.305,844704762161
781.606,668.879,844704792217
763.055,596.12,844704822370
748.036,543.691,844704852427
738.574,511.367,844704882598
736.849,491.72,844704912653
735.44,482.35,844704942999
717.944,478.418,844704973047
705.954,477.055,844705003200
696.673,475.387,844705033255
690.182,471.371,844705063601
685.602,469.124,844705093947
683.123,467.151,844705124197
681.346,465.952,844705154253
679.891,465.976,844705184406
679.815,466.643,844705214655
705.322,463.135,844705245001
742.757,460.401,844705275251
782.569,457.796,844705305288
817.829,456.654,844705335652
841.777,456.692,844705365700
857.832,456.906,844705396046
869.274,456.846,844705426102
875.849,456.552,844705456430
879.089,456.559,844705486697
881.969,457.766,844705516850
884.744,458.54,844705546888
886.165,458.898,844705577234
887.472,459.827,844705607405
889.498,460.933,844705637663
890.846,461.465,844705667807
891.579,462.13,844705698066
892.422,462.833,844705728316
892.805,462.919,844705758469
892.492,463.153,844705788815
892.762,463.302,844705818977
892.846,463.125,844705849014
892.786,463.17,844705879273
891.751,463.283,844705909619
891.152,463.015,844705939868
890.844,462.553,844705970011
890.745,461.803,844706000068
890.586,461.202,844706030414
890.555,460.843,844706060471
890.166,460.657,844706090817
889.999,460.547,844706121065
890.077,460.448,844706151218
860.952,460.165,844706181564
809.068,459.639,844706211621
760.714,459.509,844706241773
723.151,458.354,844706271926
698.179,458.438,844706302175
680.703,457.638,844706332530
668.807,456.928,844706362587
666.489,459.107,844706392740
665.94,459.879,844706422990
665.116,460.446,844706453142
664.016,461.565,844706483198
663.903,463.441,844706513544
664.775,464.429,844706543794
665.717,464.464,844706574140
666.458,464.471,844706604186
666.216,465.116,844706634532
666.432,465.723,844706664589
665.993,466.518,844706694935
666.011,466.466,844706725088
665.834,466.473,844706755337
665.74,466.863,844706785499
665.594,466.953,844706815748
665.572,466.856,844706845901
665.669,466.752,844706876151
665.564,466.785,844706906418
692.038,465.711,844706936571
745.722,463.142,844706966820
797.276,460.348,844706997070
837.688,458.694,844707027223
863.289,458.328,844707057569
879.119,457.849,844707087625
883.133,458.355,844707117971
886.963,458.108,844707148027
888.793,457.954,844707178373
891.596,457.463,844707208622
893.487,458.766,844707238775
895.008,458.728,844707269121
895.654,458.94,844707299178
895.318,459.129,844707329321
895.409,459.551,844707359571
895.329,459.983,844707389626
895.063,460.515,844707419973
894.891,460.668,844707450195
894.805,460.511,844707480366
894.898,460.269,844707510431
894.207,460.353,844707540767
870.988,460.298,844707570920
825.312,459.765,844707600959
776.85,458.49,844707631323
736.702,456.561,844707661476
706.971,455.334,844707691725
688.638,455.317,844707722071
678.05,455.473,844707752127
672.183,455.57,844707782280
667.951,455.621,844707812626
662.995,454.986,844707842683
660.49,454.57,844707872931
658.774,454.356,844707903277
671.35,454.147,844707933430
691.205,452.994,844707963680
726.389,451.321,844707993736
764.36,451.433,844708024082
795.532,450.897,844708054331
818.258,448.963,844708084677
833.77,448.249,844708114725
843.432,447.952,844708145071
850.822,449.57,844708175126
864.351,451.783,844708205472
877.74,453.591,844708235529
888.86,455.465,844708265604
895.312,457.334,844708295950
901.092,458.956,844708326296
919.911,458.692,844708356352
940.268,451.622,844708386601
958.688,444.176,844708416850
972.879,437.909,844708447003
982.486,433.656,844708477156
989.623,430.851,844708507405
993.433,429.162,844708537751
998.944,428.07,844708567904
1002.61,427.263,844708598154
1004.82,427.879,844708628307
1006.62,428.134,844708658556
1008.28,428.189,844708688805
1009.22,427.449,844708718958
1010.11,427.445,844708749111
1025.28,486.166,844708779360
1045.09,580.002,844708809724
1062.07,645.184,844708840079
1070.86,685.209,844708870311
1077.6,705.617,844708900657
1077.83,714.485,844708930714
1049.18,722.705,844708961060
1018.21,729.973,844708991231
1000.7,732.362,844709021480
990.304,731.304,844709051632
981.927,733.302,844709081864
975.774,732.181,844709112210
971.071,732.693,844709142247
934.841,707.171,844709172427
880.556,637.694,844709202580
830.593,570.308,844709232637
796.928,526.205,844709262693
778.556,502.471,844709292828
766.136,489.938,844709323067
728.108,483.671,844709353229
709.215,480.63,844709383575
697.151,478.033,844709413632
688.526,476.611,844709443978
683.59,477.114,844709474034
680.705,477.197,844709504407
678.0,475.888,844709534542
675.654,474.391,844709564791
673.844,473.38,844709594848
673.738,472.199,844709625194
674.26,470.998,844709655268
674.093,469.828,844709685596
673.759,468.584,844709715652
675.462,471.371,844709745998
686.515,497.52,844709776344
707.947,544.738,844709806593
725.954,586.726,844709836939
737.614,617.889,844709867294
745.621,637.634,844709897369
749.862,648.27,844709927715
751.379,654.017,844709957753
752.691,656.692,844709987809
760.35,662.214,844710018155
768.608,670.681,844710048405
771.84,677.617,844710078558
774.045,681.978,844710108797
778.365,685.128,844710138950
781.404,686.526,844710169296
783.495,688.627,844710199334
785.072,662.862,844710229699
790.252,571.643,844710259755
796.627,479.616,844710289783
801.006,423.207,844710319840
803.246,395.022,844710350011
804.514,379.609,844710380048
804.428,370.992,844710410394
797.172,373.33,844710440740
792.884,376.899,844710470797
790.164,378.585,844710501037
786.82,379.773,844710531172
783.321,380.575,844710561518
781.402,381.204,844710591573
771.591,381.514,844710621919
761.404,381.185,844710652072
751.779,381.067,844710682340
742.788,380.875,844710712378
735.792,381.599,844710742733
729.18,382.217,844710772885
723.497,382.971,844710803135
720.09,382.672,844710833288
717.972,382.287,844710863538
716.725,382.353,844710893593
714.715,382.214,844710923939
713.825,382.326,844710954074
720.807,381.854,844710984342
735.57,381.158,844711014591
757.546,381.1,844711044744
781.6,381.119,844711074800
801.715,380.752,844711105146
817.107,382.109,844711135203
828.363,382.579,844711165567
836.456,382.24,844711195816
842.671,382.214,844711225978
852.03,382.617,844711256131
861.073,383.675,844711286381
868.192,383.943,844711316727
874.074,385.544,844711346782
907.497,432.033,844711377128
953.845,494.005,844711407419
982.128,533.604,844711437669
1000.91,559.903,844711468015
1015.06,575.492,844711498265
1022.25,583.027,844711528611
1025.88,589.551,844711558763
1026.74,593.245,844711588838
1028.39,595.266,844711619087
1028.57,596.461,844711649433
1024.84,585.398,844711679489
1024.42,578.81,844711709739
1023.54,571.392,844711739882
1022.07,561.792,844711770035
1020.18,553.455,844711800303
1018.37,545.352,844711830649
1017.22,539.161,844711860705
1016.72,534.328,844711891051
1016.15,530.915,844711921108
1014.29,528.843,844711951454
1013.48,528.37,844711981509
1011.42,527.839,844712011662
1006.2,525.166,844712041912
1000.99,521.981,844712072083
995.947,519.159,844712102401
992.936,516.964,844712132554
990.243,515.677,844712162611
963.859,517.261,844712192859
876.776,540.398,844712223012
772.049,566.632,844712253358
698.658,584.468,844712283520
653.07,594.738,844712313673
630.627,601.586,844712343730
617.033,602.819,844712374085
614.977,612.037,844712404324
616.736,621.884,844712434505
617.323,630.092,844712464851
618.318,635.772,844712495101
617.966,640.535,844712525254
617.02,643.586,844712555310
617.28,645.623,844712585665
617.916,647.182,844712616030
617.934,648.816,844712646085
617.531,650.558,844712676220
617.545,650.601,844712706469
617.533,653.315,844712736834
612.07,677.843,844712766862
606.323,708.612,844712797226
600.768,732.22,844712827572
597.56,748.348,844712857918
552.386,783.637,844712888168
519.275,813.377,844712918321
501.589,830.778,844712948396
489.85,843.295,844712978742
481.326,851.831,844713008886
478.581,855.019,844713039153
474.59,855.743,844713069499
470.894,859.252,844713099583
471.277,859.618,844713129804
471.892,859.571,844713160150
475.627,859.427,844713190303
610.411,860.893,844713220360
837.567,862.049,844713250609
986.616,862.39,844713280867
1061.6,864.994,844713311089
1097.03,868.757,844713341338
1116.52,871.146,844713371588
1123.56,870.747,844713401746
1127.83,870.857,844713431991
1130.0,870.72,844713462148
1089.61,868.698,844713492402
1065.95,867.945,844713522554
1002.68,866.715,844713552707
936.741,865.476,844713583053
886.489,864.908,844713613100
853.908,862.408,844713643447
830.979,860.371,844713673599
833.15,867.597,844713703839
839.141,875.666,844713734098
841.765,880.728,844713764223
842.766,885.463,844713794473
844.946,888.271,844713824644
846.477,889.41,844713854893
847.255,890.028,844713884931
847.749,890.898,844713915102
851.201,889.062,844713945448
853.729,887.538,844713975697
859.675,884.034,844714005850
867.591,879.822,844714036196
874.722,875.397,844714066243
880.483,870.964,844714096493
885.035,867.198,844714126839
889.617,863.916,844714156996
893.718,861.039,844714187149
896.234,858.697,844714217398
898.192,857.11,844714247551
900.08,855.777,844714277800
901.201,854.839,844714307953
877.401,851.536,844714338299
840.763,848.224,844714368461
802.709,843.26,844714398623
770.857,838.674,844714428679
747.215,836.689,844714458842
732.269,836.449,844714489187
722.737,835.356,844714519235
706.312,833.767,844714549590
692.409,833.153,844714579637
683.78,831.817,844714609982
677.744,829.42,844714640232
673.661,828.976,844714670385
670.77,829.004,844714700634
668.69,829.255,844714730787
666.987,829.323,844714761036
665.874,829.476,844714791189
665.922,829.636,844714821448
666.575,830.084,844714851601
667.115,829.965,844714881947
667.013,830.404,844714912196
666.377,830.69,844714942253
665.494,830.896,844714972580
664.501,830.891,844715002742
662.403,830.634,844715032982
659.717,826.529,844715063171
656.979,821.647,844715093421
655.024,816.886,844715123469
652.829,812.479,844715153621
650.757,808.731,844715183870
649.363,805.648,844715214023
649.177,804.233,844715244264
648.814,803.047,844715274619
649.116,801.799,844715304955
647.885,800.508,844715335020
646.935,799.679,844715365173
646.604,799.002,844715395221
645.97,798.314,844715425567
645.292,797.94,844715455623
645.339,797.746,844715485969
645.622,797.412,844715516324
645.52,797.281,844715546380
645.021,797.032,844715576533
644.277,796.31,844715606783
643.43,795.697,844715636838
643.292,795.499,844715667097
643.355,795.381,844715697443
643.355,794.872,844715727587
643.279,794.264,844715757837
643.181,793.476,844715787989
643.015,793.045,844715818335
642.752,793.155,844715848391
642.44,793.118,844715878737
642.278,792.5,844715908987
642.423,792.113,844715939140
642.688,791.93,844715969195
643.039,791.959,844715999541
643.24,792.109,844716029694
643.12,792.204,844716059944
642.776,792.285,844716089991
642.604,792.282,844716120144
642.717,792.549,844716150393
642.782,792.821,844716180739
645.994,793.019,844716210910
744.523,807.647,844716241178
904.991,828.006,844716271409
1021.28,841.961,844716301649
1085.95,849.854,844716331899
1115.67,855.303,844716362139
1129.99,858.348,844716392342
1141.85,863.583,844716422499
1149.36,866.065,844716452753
1152.89,867.568,844716483007
1156.11,868.649,844716513165
1159.27,869.248,844716543419
1160.81,869.591,844716573567
1160.13,868.962,844716603724
1158.66,868.496,844716633978
1151.53,853.753,844716664232
1140.29,823.693,844716694390
1130.56,793.077,844716724635
1123.23,770.889,844716754792
1017.32,617.842,844716784950
902.309,441.888,844716815047
845.939,359.465,844716845191
824.183,326.582,844716875344
815.055,314.776,844716905400
808.115,309.652,844716935553
804.628,320.045,844716965609
802.986,327.065,844716995780
802.133,331.823,844717026126
801.503,335.322,844717056431
800.854,336.577,844717086317
800.176,338.245,844717116911
806.181,340.515,844717146912
810.746,341.856,844717176968
814.633,343.249,844717207314
819.143,345.117,844717237371
824.501,347.92,844717267717
830.869,350.413,844717297966
837.239,352.54,844717328118
843.094,354.769,844717358262
847.451,357.126,844717388512
850.783,358.676,844717418858
853.048,358.917,844717448913
854.694,358.967,844717479278
855.629,359.996,844717509624
856.523,360.877,844717539929
857.231,360.821,844717569912
857.916,361.282,844717600216
858.356,361.416,844717630120
853.837,361.394,844717660714
845.957,361.166,844717690619
833.522,361.279,844717720869
819.462,362.066,844717751022
805.981,361.979,844717781270
795.849,364.17,844717811414
787.215,399.024,844717841673
779.416,445.313,844717872019
774.181,480.494,844717902172
769.425,507.056,844717932518
765.404,523.423,844717962768
766.803,528.987,844717992920
778.522,504.866,844718023169
782.57,496.975,844718053474
790.131,482.275,844718083465
801.874,460.624,844718113866
818.217,437.051,844718143684
836.07,415.517,844718174030
850.875,398.81,844718204280
861.32,387.309,844718234451
866.583,380.01,844718264507
872.04,373.345,844718294659
876.024,366.911,844718324909
879.33,362.273,844718355246
881.133,358.795,844718385486
883.455,356.425,844718415542
886.676,354.273,844718445888
889.101,353.374,844718476041
890.473,352.373,844718506387
890.114,352.012,844718536444
888.778,351.281,844718566596
886.622,350.681,844718596845
885.02,350.223,844718627095
884.485,349.561,844718657441
884.43,349.633,844718687594
883.962,349.571,844718717668
883.056,349.3,844718748014
876.319,349.487,844718778263
850.164,350.387,844718808416
817.517,351.72,844718838364
787.143,351.873,844718868526
764.071,350.608,844718898775
748.744,349.581,844718929121
737.27,348.303,844718959273
727.71,349.091,844718989330
720.759,350.752,844719019685
715.969,352.287,844719049953
712.778,352.574,844719080105
709.399,352.763,844719110355
706.292,352.094,844719140508
704.262,351.887,844719170758
702.629,352.308,844719200929
702.595,353.145,844719231178
703.435,353.921,844719261331
704.135,354.571,844719291562
704.722,354.873,844719321715
704.383,355.392,844719351954
708.362,356.046,844719382020
731.592,356.913,844719412348
767.433,357.887,844719442712
803.084,359.47,844719472934
832.02,362.622,844719503087
854.516,363.906,844719533336
866.174,366.761,844719563480
868.074,366.145,844719593729
869.21,365.665,844719623776
870.33,364.66,844719653928
